"","countrycode","frequencies","econdata","climdata","Estimate","StandardError","Variance","high95","low95","lowsignificant","unfilteredsignificant","signlofreq","signunfilt","sign","filters","category","Category","CoeffDifferents","iso_a3","absestimate","continent","invse"
"920","FRA",5,"wb","UDel",0.00483281998436541,0.00471607441356916,2.22413578743217e-05,0.0125671820226188,-0.00290154205388801,1,1,1,1,1,"5 years","intensifying","intensifying",0,"FRA",0.00483281998436541,"Europe",212.040759391494
"1348","FRA",10,"wb","UDel",0.0337420331191405,0.0213943771041599,0.000457719371675003,0.0688288115699628,-0.00134474533168182,1,1,1,1,1,"10 years","intensifying","intensifying",0,"FRA",0.0337420331191405,"Europe",46.741253327051
"1776","FRA",15,"wb","UDel",0.0422383673449634,0.0247473687401613,0.000612432259561512,0.082824052078828,0.00165268261109893,1,1,1,1,1,"15 years","intensifying","intensifying",0,"FRA",0.0422383673449634,"Europe",40.4083363568729
"68","GBR",0,"wb","UDel",0.00168802536016698,0.0036898409638998,1.3614926338873e-05,0.00773936454096266,-0.00436331382062869,1,0,1,1,1,"Unfiltered","intensifying","intensifying",0,"GBR",0.00168802536016698,"Europe",271.014390534355
"496","GBR",3,"wb","UDel",0.00231165560802711,0.00754016488240451,5.68540864538463e-05,0.0146775260151705,-0.0100542147991163,1,0,1,1,1,"3 years","intensifying","intensifying",0,"GBR",0.00231165560802711,"Europe",132.623094533857
"924","GBR",5,"wb","UDel",-0.000769302050713803,0.007803602060843,6.08962051239931e-05,0.0120286053290687,-0.0135672094304963,1,0,1,1,1,"5 years","intensifying","intensifying",0,"GBR",0.000769302050713803,"Europe",128.14595006296
"1352","GBR",10,"wb","UDel",0.0109140862973728,0.0104555558297283,0.000109318647708565,0.0280611978581272,-0.00623302526338157,1,0,1,1,1,"10 years","intensifying","intensifying",0,"GBR",0.0109140862973728,"Europe",95.6429305419327
"1780","GBR",15,"wb","UDel",0.0218695784466168,0.0125187276482184,0.000156718541930267,0.0424002917896949,0.00133886510353868,1,0,1,1,1,"15 years","intensifying","intensifying",0,"GBR",0.0218695784466168,"Europe",79.880322353871
"69","GEO",0,"wb","UDel",0.0771549993862844,0.0430808619763685,0.00185596066862691,0.147807613027529,0.00650238574504003,0,1,1,1,1,"Unfiltered","intensifying","intensifying",0,"GEO",0.0771549993862844,"Asia",23.2121632233946
"497","GEO",3,"wb","UDel",0.0881807374318456,0.0627955550285523,0.00394328173134394,0.191165447678671,-0.0148039728149802,0,1,1,1,1,"3 years","intensifying","intensifying",0,"GEO",0.0881807374318456,"Asia",15.924694025641
"925","GEO",5,"wb","UDel",0.0989243391069249,0.0744013721955405,0.00553556418457934,0.220942589507611,-0.0230939112937615,0,1,1,1,1,"5 years","intensifying","intensifying",0,"GEO",0.0989243391069249,"Asia",13.4406123232757
"1353","GEO",10,"wb","UDel",0.160298045967315,0.135084685349878,0.0182478722160756,0.381836929941115,-0.0612408380064858,0,1,1,1,1,"10 years","intensifying","intensifying",0,"GEO",0.160298045967315,"Asia",7.40276366199421
"1781","GEO",15,"wb","UDel",0.143126851670337,0.124582152168955,0.0155207126390487,0.347441581227424,-0.0611878778867492,0,1,1,1,1,"15 years","intensifying","intensifying",0,"GEO",0.143126851670337,"Asia",8.02683195457906
"70","GHA",0,"wb","UDel",0.0050880937440496,0.00874725797225714,7.6514522033216e-05,0.0194335968185513,-0.0092574093304521,0,0,1,1,1,"Unfiltered","intensifying","intensifying",0,"GHA",0.0050880937440496,"Africa",114.321539752412
"498","GHA",3,"wb","UDel",0.030410403129216,0.0214169746109236,0.000458686801484945,0.0655342414911307,-0.00471343523269864,0,0,1,1,1,"3 years","intensifying","intensifying",0,"GHA",0.030410403129216,"Africa",46.6919356336145
"926","GHA",5,"wb","UDel",0.0215902587684749,0.0163096162013351,0.000266003580634852,0.0483380293386645,-0.00515751180171459,0,0,1,1,1,"5 years","intensifying","intensifying",0,"GHA",0.0215902587684749,"Africa",61.3135212782102
"1354","GHA",10,"wb","UDel",0.059983030456038,0.0406515988861948,0.00165255249200407,0.126651652629397,-0.00668559171732147,0,0,1,1,1,"10 years","intensifying","intensifying",0,"GHA",0.059983030456038,"Africa",24.5992784391956
"1782","GHA",15,"wb","UDel",0.0776491186023685,0.0733901083494972,0.00538610800355094,0.198008896295544,-0.0427106590908069,0,0,1,1,1,"15 years","intensifying","intensifying",0,"GHA",0.0776491186023685,"Africa",13.6258144658653
"71","GIN",0,"wb","UDel",0.0195206286427346,0.017281891822434,0.000298663784962313,0.0478629312315265,-0.00882167394605721,0,0,0,1,0,"Unfiltered","intensifying","intensifying",0,"GIN",0.0195206286427346,"Africa",57.8640353888731
"499","GIN",3,"wb","UDel",0.0124141441415166,0.0199862548452297,0.000399450382738466,0.0451916020876932,-0.0203633138046601,0,0,0,1,0,"3 years","intensifying","intensifying",0,"GIN",0.0124141441415166,"Africa",50.0343865193274
"927","GIN",5,"wb","UDel",0.023358540637129,0.0280864225973955,0.00078884713431949,0.0694202736968576,-0.0227031924225997,0,0,0,1,0,"5 years","intensifying","intensifying",0,"GIN",0.023358540637129,"Africa",35.6043919987421
"1355","GIN",10,"wb","UDel",0.00276143218772218,0.0376730902664929,0.00141926173022732,0.0645453002247705,-0.0590224358493262,0,0,0,1,0,"10 years","intensifying","intensifying",0,"GIN",0.00276143218772218,"Africa",26.5441457795518
"1783","GIN",15,"wb","UDel",-0.153956491878044,0.144161109446774,0.0207824254769248,0.082467727614666,-0.390380711370753,0,0,0,1,0,"15 years","intensifying","intensifying",0,"GIN",0.153956491878044,"Africa",6.93668357463086
"72","GMB",0,"wb","UDel",-0.00664440127414256,0.0169859017410451,0.000288520857956439,0.0212124775811714,-0.0345012801294565,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"GMB",0.00664440127414256,"Africa",58.8723528044189
"500","GMB",3,"wb","UDel",-0.00418905081370332,0.0183446728586136,0.000336527022289554,0.025896212674423,-0.0342743143018296,0,0,0,0,1,"3 years","intensifying","intensifying",0,"GMB",0.00418905081370332,"Africa",54.5117379692306
"928","GMB",5,"wb","UDel",-0.0251988981204876,0.0286757939387048,0.000822301158015059,0.0218294039389883,-0.0722272001799634,0,0,0,0,1,"5 years","intensifying","intensifying",0,"GMB",0.0251988981204876,"Africa",34.8726177255118
"1356","GMB",10,"wb","UDel",-0.0274994287500059,0.0430506747012444,0.00185336059223236,0.0431036777600349,-0.0981025352600466,0,0,0,0,1,"10 years","intensifying","intensifying",0,"GMB",0.0274994287500059,"Africa",23.2284396688235
"1784","GMB",15,"wb","UDel",-0.0254251157066546,0.125038248040132,0.0156345634729456,0.179637611079162,-0.230487842492471,0,0,0,0,1,"15 years","intensifying","intensifying",0,"GMB",0.0254251157066546,"Africa",7.99755287421366
"73","GNB",0,"wb","UDel",-0.133679223622245,0.0407469232533287,0.00166031175461266,-0.0668542694867856,-0.200504177757704,0,1,0,0,1,"Unfiltered","intensifying","intensifying",0,"GNB",0.133679223622245,"Africa",24.5417302745259
"501","GNB",3,"wb","UDel",-0.132677397860608,0.0533730600340344,0.00284868353739664,-0.0451455794047913,-0.220209216316424,0,1,0,0,1,"3 years","intensifying","intensifying",0,"GNB",0.132677397860608,"Africa",18.7360439772861
"929","GNB",5,"wb","UDel",-0.0659426494712626,0.0588164131920089,0.00345937046077312,0.0305162681636321,-0.162401567106157,0,1,0,0,1,"5 years","intensifying","intensifying",0,"GNB",0.0659426494712626,"Africa",17.0020568363367
"1357","GNB",10,"wb","UDel",-0.0790744552136722,0.0794673637070238,0.00631506189454441,0.0512520212658469,-0.209400931693191,0,1,0,0,1,"10 years","intensifying","intensifying",0,"GNB",0.0790744552136722,"Africa",12.5837822390428
"1785","GNB",15,"wb","UDel",-0.196817461055858,0.162320436670829,0.0263479241610086,0.0693880550843012,-0.463022977196018,0,1,0,0,1,"15 years","intensifying","intensifying",0,"GNB",0.196817461055858,"Africa",6.16065370762838
"75","GRC",0,"wb","UDel",-0.00779671059721392,0.0123518298375326,0.00015256770033536,0.0124602903363395,-0.0280537115307673,0,0,1,0,0,"Unfiltered","intensifying","intensifying",0,"GRC",0.00779671059721392,"Europe",80.9596645317583
"503","GRC",3,"wb","UDel",-0.00802358121703996,0.0115287890347126,0.000132912976606909,0.0108836327998887,-0.0269307952339686,0,0,1,0,0,"3 years","intensifying","intensifying",0,"GRC",0.00802358121703996,"Europe",86.7393788704998
"931","GRC",5,"wb","UDel",-0.00413490749533064,0.0164647736350209,0.000271088770852481,0.0228673212661037,-0.031137136256765,0,0,1,0,0,"5 years","intensifying","intensifying",0,"GRC",0.00413490749533064,"Europe",60.7357272056858
"1359","GRC",10,"wb","UDel",-0.013273437031067,0.024758107735325,0.000612963898633958,0.0273298596548659,-0.053876733717,0,0,1,0,0,"10 years","intensifying","intensifying",0,"GRC",0.013273437031067,"Europe",40.3908089701539
"1787","GRC",15,"wb","UDel",0.0100934911692529,0.0383628465458315,0.00147170799509901,0.0730085595044165,-0.0528215771659108,0,0,1,0,0,"15 years","intensifying","intensifying",0,"GRC",0.0100934911692529,"Europe",26.0668873673208
"77","GRL",0,"wb","UDel",0.0214588668631443,0.00664884118190134,4.42070890621472e-05,0.0323629664014625,0.0105547673248261,1,1,1,1,1,"Unfiltered","intensifying","intensifying",0,"GRL",0.0214588668631443,"Americas",150.402148681499
"505","GRL",3,"wb","UDel",0.0277263082661307,0.00907746841937506,8.24004329047515e-05,0.0426133564739058,0.0128392600583556,1,1,1,1,1,"3 years","intensifying","intensifying",0,"GRL",0.0277263082661307,"Americas",110.162872928931
"933","GRL",5,"wb","UDel",0.0298850888151251,0.00868651109269079,7.54554749634401e-05,0.044130967007138,0.0156392106231122,1,1,1,1,1,"5 years","intensifying","intensifying",0,"GRL",0.0298850888151251,"Americas",115.121018016249
"1361","GRL",10,"wb","UDel",0.0608644387575666,0.0205111382058645,0.000420706790500075,0.0945027054151844,0.0272261720999488,1,1,1,1,1,"10 years","intensifying","intensifying",0,"GRL",0.0608644387575666,"Americas",48.7539984355466
"1789","GRL",15,"wb","UDel",0.0581426458540743,0.0234220071884627,0.000548590420736398,0.0965547376431531,0.0197305540649954,1,1,1,1,1,"15 years","intensifying","intensifying",0,"GRL",0.0581426458540743,"Americas",42.6948891251551
"78","GTM",0,"wb","UDel",-0.00471690486056908,0.0104854963728482,0.000109945634185014,0.012479309190902,-0.0219131189120402,0,0,1,0,0,"Unfiltered","intensifying","intensifying",0,"GTM",0.00471690486056908,"Americas",95.3698293758852
"506","GTM",3,"wb","UDel",-0.00107989633429456,0.0107570250034427,0.000115713586924691,0.0165616246713515,-0.0187214173399406,0,0,1,0,0,"3 years","intensifying","intensifying",0,"GTM",0.00107989633429456,"Americas",92.9625058675571
"934","GTM",5,"wb","UDel",9.10485186608021e-05,0.0139631060120694,0.00019496832950429,0.0229905423784547,-0.0228084453411331,0,0,1,0,0,"5 years","intensifying","intensifying",0,"GTM",9.10485186608021e-05,"Americas",71.6173034234374
"1362","GTM",10,"wb","UDel",0.00752856242217521,0.0160086095656395,0.000256275580225084,0.033782682109824,-0.0187255572654736,0,0,1,0,0,"10 years","intensifying","intensifying",0,"GTM",0.00752856242217521,"Americas",62.4663869713193
"1790","GTM",15,"wb","UDel",0.00634247564150741,0.0148908807416312,0.000221738329261482,0.0307635200577825,-0.0180785687747677,0,0,1,0,0,"15 years","intensifying","intensifying",0,"GTM",0.00634247564150741,"Americas",67.1551950049705
"80","GUY",0,"wb","UDel",-0.00511514596937367,0.0187207906853687,0.000350468003885387,0.025586950754631,-0.0358172426933783,0,0,1,0,0,"Unfiltered","intensifying","intensifying",0,"GUY",0.00511514596937367,"Americas",53.4165472391908
"508","GUY",3,"wb","UDel",0.00436693955737077,0.0188932640179934,0.000356955425253604,0.0353518925468799,-0.0266180134321384,0,0,1,0,0,"3 years","intensifying","intensifying",0,"GUY",0.00436693955737077,"Americas",52.9289168376427
"936","GUY",5,"wb","UDel",0.00561263279962298,0.0211527926676621,0.000447440637641101,0.0403032127745889,-0.0290779471753429,0,0,1,0,0,"5 years","intensifying","intensifying",0,"GUY",0.00561263279962298,"Americas",47.2750816268707
"1364","GUY",10,"wb","UDel",0.0102984806636621,0.0209519816776074,0.000438985536218796,0.0446597306149382,-0.024062769287614,0,0,1,0,0,"10 years","intensifying","intensifying",0,"GUY",0.0102984806636621,"Americas",47.7281822496417
"1792","GUY",15,"wb","UDel",0.00634684936748545,0.027782576292731,0.000771871545461416,0.0519102744875642,-0.0392165757525933,0,0,1,0,0,"15 years","intensifying","intensifying",0,"GUY",0.00634684936748545,"Americas",35.9937821987243
"81","HKG",0,"wb","UDel",-0.0145930110180447,0.0164564519797646,0.000270814811762299,0.0123955702287693,-0.0415815922648587,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"HKG",0.0145930110180447,"Asia",60.7664398881139
"509","HKG",3,"wb","UDel",-0.00648269790501238,0.0179944616948461,0.000323800651687283,0.0230282192745352,-0.03599361508456,0,0,0,0,1,"3 years","intensifying","intensifying",0,"HKG",0.00648269790501238,"Asia",55.5726543510005
"937","HKG",5,"wb","UDel",-0.0197464783851244,0.0241179048615844,0.000581673334912435,0.019806885587874,-0.0592998423581228,0,0,0,0,1,"5 years","intensifying","intensifying",0,"HKG",0.0197464783851244,"Asia",41.4629714205742
"1365","HKG",10,"wb","UDel",-0.0399755544986228,0.0404334609789339,0.00163486476673497,0.0263353215068288,-0.106286430504074,0,0,0,0,1,"10 years","intensifying","intensifying",0,"HKG",0.0399755544986228,"Asia",24.7319911723858
"1793","HKG",15,"wb","UDel",-0.0317552734891085,0.0267694674160799,0.000716604385740563,0.0121466530732626,-0.0756572000514795,0,0,0,0,1,"15 years","intensifying","intensifying",0,"HKG",0.0317552734891085,"Asia",37.3559916025569
"82","HND",0,"wb","UDel",-0.00572076056052752,0.0137471419854931,0.000188983912769307,0.0168245522956812,-0.0282660734167362,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"HND",0.00572076056052752,"Americas",72.7423926409771
"510","HND",3,"wb","UDel",-0.00584595266741111,0.0124301118277095,0.000154507680049364,0.0145394307300325,-0.0262313360648547,0,0,0,0,1,"3 years","intensifying","intensifying",0,"HND",0.00584595266741111,"Americas",80.4497991539203
"938","HND",5,"wb","UDel",-5.95586827233126e-05,0.0145361490060814,0.000211299627927002,0.0237797256872502,-0.0238988430526969,0,0,0,0,1,"5 years","intensifying","intensifying",0,"HND",5.95586827233126e-05,"Americas",68.7940113699738
"1366","HND",10,"wb","UDel",-0.00820085270813262,0.0151056993603137,0.000228182153164183,0.0165724942427819,-0.0329741996590471,0,0,0,0,1,"10 years","intensifying","intensifying",0,"HND",0.00820085270813262,"Americas",66.2001788958701
"1794","HND",15,"wb","UDel",-0.0164177360904742,0.0190945452709749,0.000364601659105309,0.0148973181539246,-0.0477327903348729,0,0,0,0,1,"15 years","intensifying","intensifying",0,"HND",0.0164177360904742,"Americas",52.3709774602527
"83","HRV",0,"wb","UDel",-0.00852599988971812,0.0125278646250967,0.00015694739206475,0.0120196980954405,-0.0290716978748767,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"HRV",0.00852599988971812,"Europe",79.8220630510908
"511","HRV",3,"wb","UDel",-0.00542625368402219,0.0166992408257025,0.00027886464415481,0.0219605012701299,-0.0328130086381743,0,0,0,0,1,"3 years","intensifying","intensifying",0,"HRV",0.00542625368402219,"Europe",59.8829617727805
"939","HRV",5,"wb","UDel",-0.00748865226244765,0.015924446281177,0.000253587989362091,0.0186274396386826,-0.0336047441635779,0,0,0,0,1,"5 years","intensifying","intensifying",0,"HRV",0.00748865226244765,"Europe",62.79653196997
"1367","HRV",10,"wb","UDel",-0.0678127741286675,0.0726632738893389,0.00527995137231708,0.0513549950498483,-0.186980543307183,0,0,0,0,1,"10 years","intensifying","intensifying",0,"HRV",0.0678127741286675,"Europe",13.7621104372882
"84","HTI",0,"wb","UDel",-0.016227444262561,0.0134208173048006,0.000180118337128837,0.00578269611731207,-0.0382375846424341,0,0,0,0,1,"Unfiltered","intensifying","intensifying",0,"HTI",0.016227444262561,"Americas",74.5111104107123
"512","HTI",3,"wb","UDel",-0.0171322387927186,0.0123420413966261,0.000152325985836033,0.00310870909774826,-0.0373731866831854,0,0,0,0,1,"3 years","intensifying","intensifying",0,"HTI",0.0171322387927186,"Americas",81.0238734309678
"940","HTI",5,"wb","UDel",-0.0194543601523092,0.0169562962048757,0.000287515980987483,0.00835396562368698,-0.0472626859283054,0,0,0,0,1,"5 years","intensifying","intensifying",0,"HTI",0.0194543601523092,"Americas",58.9751433872955
"1368","HTI",10,"wb","UDel",-0.0254125190760853,0.0262973390953214,0.000691550043494319,0.0177151170402418,-0.0685401551924124,0,0,0,0,1,"10 years","intensifying","intensifying",0,"HTI",0.0254125190760853,"Americas",38.0266610387935
"1796","HTI",15,"wb","UDel",-0.0301010840346073,0.0310746132772286,0.000965631590329311,0.0208612817400476,-0.0810634498092621,0,0,0,0,1,"15 years","intensifying","intensifying",0,"HTI",0.0301010840346073,"Americas",32.1806096532438
"85","HUN",0,"wb","UDel",0.000888257838699167,0.00721309851055609,5.20287901229865e-05,0.0127177393960112,-0.0109412237186128,1,0,0,1,0,"Unfiltered","intensifying_stat","intensifying",1,"HUN",0.000888257838699167,"Europe",138.63667583862
"513","HUN",3,"wb","UDel",-0.00365398621587239,0.007354666327709,5.40911167919366e-05,0.00840766656157037,-0.0157156389933151,1,0,0,1,0,"3 years","intensifying_stat","intensifying",1,"HUN",0.00365398621587239,"Europe",135.968099087305
"941","HUN",5,"wb","UDel",-0.00838143067496625,0.00991880332863085,9.83826594720584e-05,0.00788540678398834,-0.0246482681339208,1,0,0,1,0,"5 years","intensifying_stat","intensifying",1,"HUN",0.00838143067496625,"Europe",100.818613583503
"1369","HUN",10,"wb","UDel",-0.0667985665354863,0.0154023852444126,0.0002372334712173,-0.0415386547346496,-0.092058478336323,1,0,0,1,0,"10 years","intensifying_stat","intensifying",1,"HUN",0.0667985665354863,"Europe",64.9250089600739
"86","IDN",0,"wb","UDel",-0.0753389814132166,0.0549628500494875,0.00302091488556245,0.014800092667943,-0.165478055494376,0,0,0,0,1,"Unfiltered","converging","converging",0,"IDN",0.0753389814132166,"Asia",18.1941074580306
"514","IDN",3,"wb","UDel",-0.0816139004704246,0.0652323983844438,0.00425526579898679,0.0253672328800633,-0.188595033820912,0,0,0,0,1,"3 years","converging","converging",0,"IDN",0.0816139004704246,"Asia",15.3298058137699
"942","IDN",5,"wb","UDel",-0.113095372575813,0.0918589561974671,0.00843806783368817,0.0375533155880327,-0.263744060739659,0,0,0,0,1,"5 years","converging","converging",0,"IDN",0.113095372575813,"Asia",10.8862547692173
"1370","IDN",10,"wb","UDel",-0.0736272915226678,0.0781399428750451,0.00610585067251531,0.0545222147924062,-0.201776797837742,0,0,0,0,1,"10 years","converging","converging",0,"IDN",0.0736272915226678,"Asia",12.7975522275351
"1798","IDN",15,"wb","UDel",-0.017405184879897,0.0721144407547997,0.00520049256537751,0.100862497957974,-0.135672867717769,0,0,0,0,1,"15 years","converging","converging",0,"IDN",0.017405184879897,"Asia",13.8668481587503
"88","IND",0,"wb","UDel",0.00858425676118453,0.0134383349143893,0.000180588845271294,0.0306231260207829,-0.0134546124984139,0,0,0,1,0,"Unfiltered","intensifying","intensifying",0,"IND",0.00858425676118453,"Asia",74.4139810750837
"516","IND",3,"wb","UDel",0.0125817949360283,0.0160545294242221,0.000257747915033214,0.0389112231917525,-0.013747633319696,0,0,0,1,0,"3 years","intensifying","intensifying",0,"IND",0.0125817949360283,"Asia",62.2877179128813
"944","IND",5,"wb","UDel",0.00522406869452077,0.0231515144289991,0.000535992620356153,0.0431925523580793,-0.0327444149690377,0,0,0,1,0,"5 years","intensifying","intensifying",0,"IND",0.00522406869452077,"Asia",43.1937186254832
"1372","IND",10,"wb","UDel",-0.00395192081300801,0.0458980693346072,0.00210663276864441,0.0713209128957478,-0.0792247545217638,0,0,0,1,0,"10 years","intensifying","intensifying",0,"IND",0.00395192081300801,"Asia",21.787408806017
"1800","IND",15,"wb","UDel",-0.0109546084390308,0.0449568289617281,0.00202111647029408,0.0627745910582033,-0.084683807936265,0,0,0,1,0,"15 years","intensifying","intensifying",0,"IND",0.0109546084390308,"Asia",22.2435617256569
"89","IRL",0,"wb","UDel",0.0249466284682623,0.00807542511224777,6.52124907435219e-05,0.0381903256523486,0.011702931284176,1,1,1,1,1,"Unfiltered","intensifying","intensifying",0,"IRL",0.0249466284682623,"Europe",123.832490067096
"517","IRL",3,"wb","UDel",0.0393026309913059,0.0152512459505688,0.000232600503044742,0.0643146743502388,0.014290587632373,1,1,1,1,1,"3 years","intensifying","intensifying",0,"IRL",0.0393026309913059,"Europe",65.5684134424901
"945","IRL",5,"wb","UDel",0.0410417313790085,0.0184486448935938,0.000340352498409924,0.0712975090045023,0.0107859537535147,1,1,1,1,1,"5 years","intensifying","intensifying",0,"IRL",0.0410417313790085,"Europe",54.2045231922289
"1373","IRL",10,"wb","UDel",0.0725990289564544,0.0337133317031232,0.00113658873452481,0.127888892949577,0.0173091649633323,1,1,1,1,1,"10 years","intensifying","intensifying",0,"IRL",0.0725990289564544,"Europe",29.6618562889576
"1801","IRL",15,"wb","UDel",0.0616153417669549,0.0351041624523883,0.00123230222148367,0.119186168188872,0.00404451534503809,1,1,1,1,1,"15 years","intensifying","intensifying",0,"IRL",0.0616153417669549,"Europe",28.4866503041141
"90","IRN",0,"wb","UDel",-0.048029163936859,0.0238941619265876,0.000570930974173987,-0.00884273837725536,-0.0872155894964626,0,1,0,0,1,"Unfiltered","intensifying","intensifying",0,"IRN",0.048029163936859,"Asia",41.8512272191174
"518","IRN",3,"wb","UDel",-0.0610436436448322,0.0309067958215685,0.000955230027956124,-0.0103564984974598,-0.111730788792204,0,1,0,0,1,"3 years","intensifying","intensifying",0,"IRN",0.0610436436448322,"Asia",32.3553436523544
"946","IRN",5,"wb","UDel",-0.0899109081153042,0.0537369604935724,0.00288766092308776,-0.00178229290584539,-0.178039523324763,0,1,0,0,1,"5 years","intensifying","intensifying",0,"IRN",0.0899109081153042,"Asia",18.6091656620514
"1374","IRN",10,"wb","UDel",-0.0665806978778739,0.0487582385853212,0.0023773658299431,0.0133828134020529,-0.146544209157801,0,1,0,0,1,"10 years","intensifying","intensifying",0,"IRN",0.0665806978778739,"Asia",20.509354501191
"1802","IRN",15,"wb","UDel",-0.128072150514927,0.0973056986395471,0.00946839898773036,0.0315091952539308,-0.287653496283784,0,1,0,0,1,"15 years","intensifying","intensifying",0,"IRN",0.128072150514927,"Asia",10.2768903978002
"91","IRQ",0,"wb","UDel",-0.0192906568569336,0.0552235425797445,0.00304963965505685,0.0712759529738473,-0.109857266687714,0,0,1,0,0,"Unfiltered","intensifying","intensifying",0,"IRQ",0.0192906568569336,"Asia",18.1082189458594
"519","IRQ",3,"wb","UDel",0.0125206865633052,0.0599493912876323,0.00359392951575765,0.110837688275022,-0.0857963151484118,0,0,1,0,0,"3 years","intensifying","intensifying",0,"IRQ",0.0125206865633052,"Asia",16.6807365099352
"947","IRQ",5,"wb","UDel",0.070954465131984,0.0744439136573488,0.0055418962806228,0.193042483530036,-0.051133553266068,0,0,1,0,0,"5 years","intensifying","intensifying",0,"IRQ",0.070954465131984,"Asia",13.4329315973742
"1375","IRQ",10,"wb","UDel",0.0598395020285105,0.0762757114561258,0.00581798415813815,0.184931668816557,-0.0652526647595357,0,0,1,0,0,"10 years","intensifying","intensifying",0,"IRQ",0.0598395020285105,"Asia",13.1103333015151
"1803","IRQ",15,"wb","UDel",0.0568717329667269,0.0913319577039087,0.00834152649802856,0.206656143601137,-0.0929126776676834,0,0,1,0,0,"15 years","intensifying","intensifying",0,"IRQ",0.0568717329667269,"Asia",10.9490700203966
"92","ISL",0,"wb","UDel",-0.00878978365534469,0.0169022852526082,0.000285687246760537,0.0189299641589328,-0.0365095314696222,0,0,1,0,0,"Unfiltered","intensifying","intensifying",0,"ISL",0.00878978365534469,"Europe",59.1635974103377
"520","ISL",3,"wb","UDel",-0.0173144592822385,0.0232204156365998,0.000539187702336447,0.0207670223617851,-0.0553959409262622,0,0,1,0,0,"3 years","intensifying","intensifying",0,"ISL",0.0173144592822385,"Europe",43.0655512653189
"948","ISL",5,"wb","UDel",-0.0350103245329418,0.0254941165293277,0.000649949977610942,0.00680002657515572,-0.0768206756410393,0,0,1,0,0,"5 years","intensifying","intensifying",0,"ISL",0.0350103245329418,"Europe",39.2247363759253
"1376","ISL",10,"wb","UDel",0.0942009873420533,0.0721898976582799,0.00521138132391292,0.212592419501632,-0.0241904448175256,0,0,1,0,0,"10 years","intensifying","intensifying",0,"ISL",0.0942009873420533,"Europe",13.8523537563889
"93","ISR",0,"wb","UDel",-0.00771854558458635,0.0103211009730682,0.000106525125296269,0.00920806001124548,-0.0246451511804182,0,0,0,0,1,"Unfiltered","converging","converging",0,"ISR",0.00771854558458635,"Asia",96.888888366599
"521","ISR",3,"wb","UDel",-0.0101100508599183,0.00720887797574092,5.19679216691225e-05,0.00171250902029677,-0.0219326107401335,0,0,0,0,1,"3 years","converging","converging",0,"ISR",0.0101100508599183,"Asia",138.717842549862
"949","ISR",5,"wb","UDel",-0.0399454378220125,0.022210958052999,0.000493326657632083,-0.00351946661509407,-0.0763714090289309,0,0,0,0,1,"5 years","converging","converging",0,"ISR",0.0399454378220125,"Asia",45.022821510618
"1377","ISR",10,"wb","UDel",-0.00415293241773427,0.0222055361996936,0.000493085837915905,0.0322641469497633,-0.0405700117852318,0,0,0,0,1,"10 years","converging","converging",0,"ISR",0.00415293241773427,"Asia",45.0338145860129
"94","ITA",0,"wb","UDel",-0.00495233089073467,0.00764483831115696,5.84435528037333e-05,0.00758520393956275,-0.0174898657210321,0,0,1,0,0,"Unfiltered","intensifying","intensifying",0,"ITA",0.00495233089073467,"Europe",130.807213874045
"522","ITA",3,"wb","UDel",-0.00256123669329873,0.00802456424134538,6.43936312634789e-05,0.0105990486625077,-0.0157215220491051,0,0,1,0,0,"3 years","intensifying","intensifying",0,"ITA",0.00256123669329873,"Europe",124.617358640815
"950","ITA",5,"wb","UDel",0.00145649923051645,0.00726549694474483,5.27874458540964e-05,0.013371914219898,-0.0104589157588651,0,0,1,0,0,"5 years","intensifying","intensifying",0,"ITA",0.00145649923051645,"Europe",137.636834425112
"1378","ITA",10,"wb","UDel",0.00656205624672805,0.0183470002886679,0.000336612419592381,0.0366511367201435,-0.0235270242266874,0,0,1,0,0,"10 years","intensifying","intensifying",0,"ITA",0.00656205624672805,"Europe",54.5048228193277
"1806","ITA",15,"wb","UDel",0.0140110469719795,0.0220020930550778,0.000484092098804305,0.0500944795823072,-0.0220723856383481,0,0,1,0,0,"15 years","intensifying","intensifying",0,"ITA",0.0140110469719795,"Europe",45.4502213719713
"95","JAM",0,"wb","UDel",0.0089327803739666,0.0158490173292674,0.000251191350303418,0.0349251687939651,-0.0170596080460319,0,0,1,1,1,"Unfiltered","intensifying","intensifying",0,"JAM",0.0089327803739666,"Americas",63.095394447791
"523","JAM",3,"wb","UDel",0.0145456674845742,0.0113972433690413,0.000129897156413157,0.033237146609802,-0.00414581164065355,0,0,1,1,1,"3 years","intensifying","intensifying",0,"JAM",0.0145456674845742,"Americas",87.7405147560794
"951","JAM",5,"wb","UDel",0.0190699767905145,0.0105485394057549,0.000111271683594763,0.0363695814159525,0.0017703721650765,0,0,1,1,1,"5 years","intensifying","intensifying",0,"JAM",0.0190699767905145,"Americas",94.7998544191283
"1379","JAM",10,"wb","UDel",0.034176037140005,0.0163839022873078,0.000268432254160051,0.0610456368911898,0.0073064373888201,0,0,1,1,1,"10 years","intensifying","intensifying",0,"JAM",0.034176037140005,"Americas",61.0355202603151
