"","countrycode","UDel_p_pop","year"
"851","KNA",NA,1903
"852","KOR",1489.72885004084,1903
"853","KOS",576.884395766863,1903
"854","KWT",136.437127457454,1903
"855","LAO",1831.97291035407,1903
"856","LBN",1096.05543727797,1903
"857","LBR",2756.54044142694,1903
"858","LBY",152.456409758578,1903
"859","LCA",NA,1903
"860","LIE",1715.08527432221,1903
"861","LKA",2544.25632219701,1903
"862","LSO",630.59994623833,1903
"863","LTU",760.204216931168,1903
"864","LUX",1052.2,1903
"865","LVA",741.333127277259,1903
"866","MAC",2012.2,1903
"867","MAF",NA,1903
"868","MAR",343.191432317331,1903
"869","MCO",866.2,1903
"870","MDA",360.693300289088,1903
"871","MDG",1813.15261390813,1903
"872","MDV",NA,1903
"873","MEX",936.788597074154,1903
"874","MHL",NA,1903
"875","MKD",566.024467637624,1903
"876","MLI",785.091725530805,1903
"877","MLT",NA,1903
"878","MMR",2015.1299352349,1903
"879","MNE",1385.75425988211,1903
"880","MNG",159.748070241995,1903
"881","MNP",NA,1903
"882","MOZ",693.249181675715,1903
"883","MRT",277.799000608839,1903
"884","MSR",NA,1903
"885","MUS",1873.2,1903
"886","MWI",835.968558212762,1903
"887","MYS",2317.89702183833,1903
"888","NAM",322.633692896398,1903
"889","NCL",1155.36005776061,1903
"890","NER",662.264311854126,1903
"891","NFK",NA,1903
"892","NGA",1676.95248125322,1903
"893","NIC",1914.80949246118,1903
"894","NIU",NA,1903
"895","NLD",956.288904426916,1903
"896","NOR",1189.95521086085,1903
"897","NPL",1616.34854615839,1903
"898","NRU",NA,1903
"899","NZL",1216.24962336804,1903
"900","OMN",105.939772999038,1903
"901","PAK",415.663384416296,1903
"902","PAN",3071.6093050173,1903
"903","PCN",NA,1903
"904","PER",648.467352015492,1903
"905","PHL",2087.22154484763,1903
"906","PLW",NA,1903
"907","PNG",2784.16585254723,1903
"908","POL",661.731312022786,1903
"909","PRI",2239.30994830391,1903
"910","PRK",1257.68986055112,1903
"911","PRT",1026.62323336404,1903
"912","PRY",1686.52402558365,1903
"913","PYF",2455.1,1903
"914","QAT",65.0412503079737,1903
"915","ROU",441.605968857754,1903
"916","RUS",520.719650442894,1903
"917","RWA",1234.72216338421,1903
"918","ESH",150.765516759772,1903
"919","SAU",126.509480324596,1903
"920","SDN",312.74352981885,1903
"921","SSD",1026.98868413759,1903
"922","SEN",694.152929989565,1903
"923","SGP",NA,1903
"924","SGS",NA,1903
"925","SHN",NA,1903
"926","SLB",2755.19544346898,1903
"927","SLE",3070.65115146377,1903
"928","SLV",2208.10059556566,1903
"929","SMR",807.15677465598,1903
"930","SOL",351.778081049409,1903
"931","SOM",275.823850413173,1903
"932","SPM",NA,1903
"933","SRB",609.37716235453,1903
"934","STP",1712.7,1903
"935","SUR",2414.35173556912,1903
"936","SVK",808.990550538943,1903
"937","SVN",1272.82786938592,1903
"938","SWE",705.277556013596,1903
"939","SWZ",459.042682321953,1903
"940","SXM",NA,1903
"941","SYC",NA,1903
"942","SYR",373.525006283016,1903
"943","TCA",506.3,1903
"944","TCD",1081.3260608713,1903
"945","TGO",1050.64837213592,1903
"946","THA",1432.3437263267,1903
"947","TJK",494.343070332631,1903
"948","TKM",141.635515405386,1903
"949","TLS",1783.48045486429,1903
"950","TON",NA,1903
"951","TTO",1639.65232764949,1903
"952","TUN",392.768913913012,1903
"953","TUR",564.849421766071,1903
"954","TWN",2643.12306300052,1903
"955","TZA",1081.91744248908,1903
"956","UGA",1364.1374415241,1903
"957","UKR",503.664515279666,1903
"958","URY",1100.91112636095,1903
"959","USA",978.120626178613,1903
"960","UZB",267.42772256667,1903
"961","VAT",1034.3,1903
"962","VCT",2151.9,1903
"963","VEN",1135.90762764824,1903
"964","VGB",NA,1903
"965","VIR",827.4,1903
"966","VNM",1793.23893282483,1903
"967","VUT",2055.53356626422,1903
"968","PSE",576.062966674699,1903
"969","WLF",NA,1903
"970","WSM",3184.8,1903
"971","YEM",293.697591041983,1903
"972","ZAF",630.1463263707,1903
"973","ZMB",744.770463645149,1903
"974","ZWE",611.938889760063,1903
"975","TUV",NA,1903
"976","GUF",2180.3394148674,1903
"977","ABW",NA,1904
"978","AFG",329.380534507804,1904
"979","AGO",1097.71953527508,1904
"980","AIA",NA,1904
"981","ALB",1412.36057739936,1904
"982","ALA",569.9,1904
"983","AND",694.724401564112,1904
"984","ARE",122.871138630039,1904
"985","ARG",883.009063615411,1904
"986","ARM",661.186651293514,1904
"987","ASM",NA,1904
"988","ATA",NA,1904
"989","Ashm",NA,1904
"990","ATF",NA,1904
"991","ATG",NA,1904
"992","AUS",851.313018543967,1904
"993","AUT",969.615335922036,1904
"994","AZE",553.085673255285,1904
"995","BDI",1089.91012509321,1904
"996","BEL",582.431332232544,1904
"997","BEN",990.269107182895,1904
"998","BFA",908.901347297107,1904
"999","BGD",1813.72055234588,1904
"1000","BGR",581.6187254084,1904
"1001","BHR",NA,1904
"1002","BHS",1178.49751856181,1904
"1003","BIH",1074.29740911201,1904
"1004","BLM",NA,1904
"1005","BLR",552.299674232839,1904
"1006","BLZ",2384.36480227223,1904
"1007","BMU",NA,1904
"1008","BOL",925.452875045565,1904
"1009","BRA",1363.53443193006,1904
"1010","BRB",NA,1904
"1011","BRN",3383.32431699812,1904
"1012","BTN",2562.42882598191,1904
"1013","BWA",436.897331447883,1904
"1014","CAF",1312.45859920481,1904
"1015","CAN",885.788934104035,1904
"1016","CHE",1105.34977768977,1904
"1017","CHL",1139.93910666471,1904
"1018","CHN",934.988410075545,1904
"1019","CIV",1370.39692458424,1904
"1020","CMR",1985.7882757413,1904
"1021","COD",1426.58425918449,1904
"1022","COG",1274.70896827419,1904
"1023","COK",2274.4,1904
"1024","COL",1841.23958802702,1904
"1025","COM",2946,1904
"1026","CPV",749.9,1904
"1027","CRI",3376.06904529365,1904
"1028","CUB",1415.38232388819,1904
"1029","CUW",NA,1904
"1030","CYM",1450.1,1904
"1031","CYN",491.751253536025,1904
"1032","CYP",585.791800732693,1904
"1033","CZE",534.271682912138,1904
"1034","DEU",666.458083809379,1904
"1035","DJI",207.470890976188,1904
"1036","DMA",NA,1904
"1037","DNK",519.273017361699,1904
"1038","DOM",1722.76609688032,1904
"1039","DZA",601.355643599133,1904
"1040","ECU",1462.1477986651,1904
"1041","EGY",65.7172445625709,1904
"1042","ERI",337.044410535378,1904
"1043","ESP",624.238586570244,1904
"1044","EST",581.616424789696,1904
"1045","ETH",1052.79037969041,1904
"1046","FIN",610.220087405112,1904
"1047","FJI",2638.83539531275,1904
"1048","FLK",529.481361070702,1904
"1049","FRA",665.692270581727,1904
"1050","FRO",NA,1904
"1051","FSM",NA,1904
"1052","GAB",1979.52332980775,1904
"1053","Gaza",454.1,1904
"1054","GBR",688.888578096039,1904
"1055","GEO",1047.81708910563,1904
"1056","GGY",NA,1904
"1057","GHA",1008.84329187949,1904
"1058","GIN",2176.97479345176,1904
"1059","GMB",900.291832296118,1904
"1060","GNB",1630.78413219515,1904
"1061","GNQ",2208.95485880659,1904
"1062","GRC",736.733817077449,1904
"1063","GRD",NA,1904
"1064","GRL",525.289437411039,1904
"1065","GTM",2880.81165045449,1904
"1066","GUM",NA,1904
"1067","GUY",2202.53789017293,1904
"1068","HKG",1937.8,1904
"1069","HMD",NA,1904
"1070","HND",2006.76957766623,1904
"1071","HRV",994.55414690412,1904
"1072","HTI",1606.94857341099,1904
"1073","HUN",510.392640615978,1904
"1074","IDN",2601.70948196988,1904
"1075","IMN",NA,1904
"1076","IND",1101.29564536402,1904
"1077","IOA",NA,1904
"1078","IOT",NA,1904
"1079","IRL",897.163685470342,1904
"1080","IRN",353.076437979783,1904
"1081","IRQ",268.409495247657,1904
"1082","ISL",967.643116696539,1904
"1083","ISR",923.563433323588,1904
"1084","ITA",964.594591789253,1904
"1085","JAM",2338.57045028822,1904
"1086","JEY",866.2,1904
"1087","JOR",631.246659247805,1904
"1088","JPN",1588.84264665109,1904
"1089","KAS",116.8,1904
"1090","KAZ",331.959047738808,1904
"1091","KEN",1127.21141934702,1904
"1092","KGZ",434.529560786659,1904
"1093","KHM",2111.06286100199,1904
"1094","KIR",NA,1904
"1095","KNA",NA,1904
"1096","KOR",973.416608471751,1904
"1097","KOS",708.055380678199,1904
"1098","KWT",187.120433577158,1904
"1099","LAO",2240.37146659052,1904
"1100","LBN",1328.86211149511,1904
"1101","LBR",2628.88596118372,1904
"1102","LBY",396.02884060374,1904
"1103","LCA",NA,1904
"1104","LIE",1896.31317770542,1904
"1105","LKA",2534.67424927504,1904
"1106","LSO",660.617688286712,1904
"1107","LTU",667.066498295594,1904
"1108","LUX",772.4,1904
"1109","LVA",702.635080996773,1904
"1110","MAC",1772,1904
"1111","MAF",NA,1904
"1112","MAR",495.229514754492,1904
"1113","MCO",543.8,1904
"1114","MDA",412.944745376314,1904
"1115","MDG",1876.13246772664,1904
"1116","MDV",NA,1904
"1117","MEX",1081.90403952983,1904
"1118","MHL",NA,1904
"1119","MKD",848.553193597557,1904
"1120","MLI",763.560672199779,1904
"1121","MLT",NA,1904
"1122","MMR",2161.25819113694,1904
"1123","MNE",1421.09875318081,1904
"1124","MNG",184.567992406389,1904
"1125","MNP",NA,1904
"1126","MOZ",1238.97438351418,1904
"1127","MRT",240.356661466983,1904
"1128","MSR",NA,1904
"1129","MUS",2156.8,1904
"1130","MWI",1426.47081650197,1904
"1131","MYS",2558.20392662629,1904
"1132","NAM",456.38583976084,1904
"1133","NCL",1960.37871221127,1904
"1134","NER",461.05996186389,1904
"1135","NFK",NA,1904
"1136","NGA",1520.97123039344,1904
"1137","NIC",1778.71179744232,1904
"1138","NIU",NA,1904
"1139","NLD",636.308222521376,1904
"1140","NOR",891.824081000371,1904
"1141","NPL",1539.5527124435,1904
"1142","NRU",NA,1904
"1143","NZL",1347.29250406481,1904
"1144","OMN",96.0969021400348,1904
"1145","PAK",334.809129958436,1904
"1146","PAN",2851.89606923789,1904
"1147","PCN",NA,1904
"1148","PER",678.57521801593,1904
"1149","PHL",2703.07269103649,1904
"1150","PLW",NA,1904
"1151","PNG",2824.03308658793,1904
"1152","POL",472.14728122139,1904
"1153","PRI",2503.9426181036,1904
"1154","PRK",763.196714169079,1904
"1155","PRT",891.787834606791,1904
"1156","PRY",1395.91033120839,1904
"1157","PYF",1525.3,1904
"1158","QAT",108.534013593094,1904
"1159","ROU",428.752936932822,1904
"1160","RUS",503.724382162525,1904
"1161","RWA",1095.44756977563,1904
"1162","ESH",111.105083986475,1904
"1163","SAU",149.422937793161,1904
"1164","SDN",299.179578485322,1904
"1165","SSD",792.012218157167,1904
"1166","SEN",663.093274351338,1904
"1167","SGP",NA,1904
"1168","SGS",NA,1904
"1169","SHN",NA,1904
"1170","SLB",2872.26648193941,1904
"1171","SLE",2838.12165096075,1904
"1172","SLV",2455.62744961103,1904
"1173","SMR",888.632242185594,1904
"1174","SOL",239.775996290429,1904
"1175","SOM",328.782053168461,1904
"1176","SPM",NA,1904
"1177","SRB",579.918577178325,1904
"1178","STP",1730.8,1904
"1179","SUR",2611.24763082354,1904
"1180","SVK",626.428160042189,1904
"1181","SVN",1227.98002494645,1904
"1182","SWE",608.395995404074,1904
"1183","SWZ",727.833476586708,1904
"1184","SXM",NA,1904
"1185","SYC",NA,1904
"1186","SYR",560.962386623635,1904
"1187","TCA",835.7,1904
"1188","TCD",721.804628368087,1904
"1189","TGO",931.85041867454,1904
"1190","THA",1753.39205624183,1904
"1191","TJK",457.539997250188,1904
"1192","TKM",158.058566314972,1904
"1193","TLS",1725.86541348513,1904
"1194","TON",NA,1904
"1195","TTO",1730.20469000803,1904
"1196","TUN",397.945373164956,1904
"1197","TUR",671.530265078483,1904
"1198","TWN",2230.56128760945,1904
"1199","TZA",1195.38852206533,1904
"1200","UGA",1250.72731051567,1904
"1201","UKR",430.348337350443,1904
"1202","URY",927.448270753375,1904
"1203","USA",876.803022494267,1904
"1204","UZB",262.279616947309,1904
"1205","VAT",878.3,1904
"1206","VCT",1927.1,1904
"1207","VEN",1166.13740757938,1904
"1208","VGB",NA,1904
"1209","VIR",704.5,1904
"1210","VNM",2275.59953653988,1904
"1211","VUT",2720.148071572,1904
"1212","PSE",948.158376791608,1904
"1213","WLF",NA,1904
"1214","WSM",3442.6,1904
"1215","YEM",253.582415891311,1904
"1216","ZAF",675.497537916159,1904
"1217","ZMB",1060.36542845007,1904
"1218","ZWE",752.579185832459,1904
"1219","TUV",NA,1904
"1220","GUF",4298.8896170675,1904
"1221","ABW",NA,1905
"1222","AFG",330.714933428835,1905
"1223","AGO",994.93796922038,1905
"1224","AIA",NA,1905
"1225","ALB",1390.24348031093,1905
"1226","ALA",592.7,1905
"1227","AND",889.805791992299,1905
"1228","ARE",153.52537326237,1905
"1229","ARG",894.152681649284,1905
"1230","ARM",543.23962282582,1905
"1231","ASM",NA,1905
"1232","ATA",NA,1905
"1233","Ashm",NA,1905
"1234","ATF",NA,1905
"1235","ATG",NA,1905
"1236","AUS",747.56120725041,1905
"1237","AUT",971.579768256854,1905
"1238","AZE",500.153707078015,1905
"1239","BDI",1136.01644617479,1905
"1240","BEL",800.649096093673,1905
"1241","BEN",1105.92916526278,1905
"1242","BFA",924.749062725382,1905
"1243","BGD",2452.18822792218,1905
"1244","BGR",640.25283382579,1905
"1245","BHR",NA,1905
"1246","BHS",1283.90475307137,1905
"1247","BIH",1238.2294485202,1905
"1248","BLM",NA,1905
"1249","BLR",676.295002869039,1905
"1250","BLZ",1733.80370912282,1905
"1251","BMU",NA,1905
"1252","BOL",1033.76174746605,1905
"1253","BRA",1545.77232008248,1905
"1254","BRB",NA,1905
"1255","BRN",2687.03258766356,1905
"1256","BTN",3698.50386590798,1905
"1257","BWA",333.013667514459,1905
"1258","CAF",1412.51783033824,1905
"1259","CAN",792.027543025672,1905
"1260","CHE",1334.30997978248,1905
"1261","CHL",959.420124265414,1905
"1262","CHN",1018.80335655347,1905
"1263","CIV",1557.20303887174,1905
"1264","CMR",2071.40840694284,1905
"1265","COD",1458.05028096039,1905
"1266","COG",1220.12500558021,1905
"1267","COK",2031.7,1905
"1268","COL",1824.11894319666,1905
"1269","COM",2401.1,1905
"1270","CPV",684.7,1905
"1271","CRI",3738.39387023245,1905
"1272","CUB",1618.44037805552,1905
"1273","CUW",NA,1905
"1274","CYM",1554.6,1905
"1275","CYN",389.089405910382,1905
"1276","CYP",513.025413747284,1905
"1277","CZE",595.222241221997,1905
"1278","DEU",805.5231593697,1905
"1279","DJI",231.338483047768,1905
"1280","DMA",NA,1905
"1281","DNK",580.990664639499,1905
"1282","DOM",1389.66260018862,1905
"1283","DZA",487.473899604763,1905
"1284","ECU",1237.98892809465,1905
"1285","EGY",55.9173104453611,1905
"1286","ERI",458.003452498678,1905
"1287","ESP",557.088001915114,1905
"1288","EST",559.357597942917,1905
"1289","ETH",1107.11944137098,1905
"1290","FIN",611.531143495235,1905
"1291","FJI",1607.0596348094,1905
"1292","FLK",615.170273520601,1905
"1293","FRA",786.674968110083,1905
"1294","FRO",NA,1905
"1295","FSM",NA,1905
"1296","GAB",1981.15247583899,1905
"1297","Gaza",451.3,1905
"1298","GBR",659.367002998022,1905
"1299","GEO",1035.28418859536,1905
"1300","GGY",NA,1905
"1301","GHA",1159.57384995333,1905
"1302","GIN",2665.11808880769,1905
"1303","GMB",1306.50583673657,1905
"1304","GNB",1550.15321568347,1905
"1305","GNQ",2332.15503681432,1905
"1306","GRC",719.240536793263,1905
"1307","GRD",NA,1905
"1308","GRL",671.957655086252,1905
"1309","GTM",2240.83513175997,1905
"1310","GUM",NA,1905
"1311","GUY",2022.54774389147,1905
"1312","HKG",1741.7,1905
"1313","HMD",NA,1905
"1314","HND",1602.70259384909,1905
"1315","HRV",1202.3661476248,1905
"1316","HTI",1575.68181305584,1905
"1317","HUN",608.757780541266,1905
"1318","IDN",2318.2445237104,1905
"1319","IMN",NA,1905
"1320","IND",1076.102091542,1905
"1321","IOA",NA,1905
"1322","IOT",NA,1905
"1323","IRL",831.747030588646,1905
"1324","IRN",277.629543712033,1905
"1325","IRQ",201.968752120446,1905
"1326","ISL",874.403171755257,1905
"1327","ISR",938.939664033316,1905
"1328","ITA",1143.1892711866,1905
"1329","JAM",2537.60608831078,1905
"1330","JEY",707.1,1905
"1331","JOR",607.17226923845,1905
"1332","JPN",1822.0423912775,1905
"1333","KAS",220.9,1905
"1334","KAZ",456.215821647615,1905
"1335","KEN",1315.96592683695,1905
"1336","KGZ",430.077042413642,1905
"1337","KHM",1671.48861733733,1905
"1338","KIR",NA,1905
"1339","KNA",NA,1905
"1340","KOR",1575.21235684597,1905
"1341","KOS",759.786733348841,1905
"1342","KWT",119.020153674721,1905
"1343","LAO",1676.49804996329,1905
"1344","LBN",1227.04708383298,1905
"1345","LBR",3047.42116754376,1905
"1346","LBY",270.531061924024,1905
"1347","LCA",NA,1905
"1348","LIE",1863.67252549595,1905
"1349","LKA",2266.18719732281,1905
"1350","LSO",758.400319997147,1905
"1351","LTU",671.516370188815,1905
"1352","LUX",738.3,1905
"1353","LVA",661.67034658998,1905
"1354","MAC",1582.5,1905
"1355","MAF",NA,1905
"1356","MAR",434.774572082674,1905
"1357","MCO",914.4,1905
"1358","MDA",496.021396113345,1905
"1359","MDG",2110.25321744727,1905
"1360","MDV",NA,1905
"1361","MEX",929.084918748886,1905
"1362","MHL",NA,1905
"1363","MKD",800.879688853681,1905
"1364","MLI",860.204028397423,1905
"1365","MLT",NA,1905
"1366","MMR",2186.10218695827,1905
"1367","MNE",1548.05593594188,1905
"1368","MNG",196.272667726889,1905
"1369","MNP",NA,1905
"1370","MOZ",825.739170059636,1905
"1371","MRT",436.962190705563,1905
"1372","MSR",NA,1905
"1373","MUS",2121.1,1905
"1374","MWI",1130.63444200515,1905
"1375","MYS",2488.52848284234,1905
"1376","NAM",393.160177765535,1905
"1377","NCL",937.835528912903,1905
"1378","NER",482.355016487664,1905
"1379","NFK",NA,1905
"1380","NGA",1678.35969860555,1905
"1381","NIC",1863.26909760439,1905
"1382","NIU",NA,1905
"1383","NLD",813.299901937089,1905
"1384","NOR",1097.18218572274,1905
"1385","NPL",1821.7778873339,1905
"1386","NRU",NA,1905
"1387","NZL",1145.5799436424,1905
"1388","OMN",170.20767229241,1905
"1389","PAK",416.992190822437,1905
"1390","PAN",2766.52193569325,1905
"1391","PCN",NA,1905
"1392","PER",627.040661494393,1905
"1393","PHL",2130.39983956956,1905
"1394","PLW",NA,1905
"1395","PNG",2355.91415702514,1905
"1396","POL",660.660943211882,1905
"1397","PRI",1999.84662296972,1905
"1398","PRK",1088.98685000286,1905
"1399","PRT",859.810649038914,1905
"1400","PRY",1873.94519356951,1905
"1401","PYF",1480.8,1905
"1402","QAT",54.4173043587211,1905
"1403","ROU",520.617588355752,1905
"1404","RUS",547.438345831681,1905
"1405","RWA",1144.19180053527,1905
"1406","ESH",101.508421656964,1905
"1407","SAU",128.989972615954,1905
"1408","SDN",337.850155416292,1905
"1409","SSD",878.933489497322,1905
"1410","SEN",728.224562471123,1905
"1411","SGP",NA,1905
"1412","SGS",NA,1905
"1413","SHN",NA,1905
"1414","SLB",1979.57922686454,1905
"1415","SLE",3327.46556321624,1905
"1416","SLV",2012.91689794181,1905
"1417","SMR",1126.92103394123,1905
"1418","SOL",328.648978910533,1905
"1419","SOM",488.737747955696,1905
"1420","SPM",NA,1905
"1421","SRB",709.478729655515,1905
"1422","STP",1909.4,1905
"1423","SUR",2337.26094665193,1905
"1424","SVK",666.016191461004,1905
"1425","SVN",1339.52562001765,1905
"1426","SWE",595.227259018974,1905
"1427","SWZ",741.245571224894,1905
"1428","SXM",NA,1905
"1429","SYC",NA,1905
"1430","SYR",457.532534995289,1905
"1431","TCA",478.2,1905
"1432","TCD",705.907615013976,1905
"1433","TGO",1147.97731997349,1905
"1434","THA",1454.48594404641,1905
"1435","TJK",452.852064537738,1905
"1436","TKM",133.404567498649,1905
"1437","TLS",1164.09247421218,1905
"1438","TON",NA,1905
"1439","TTO",2084.49361794426,1905
"1440","TUN",425.467662680636,1905
"1441","TUR",581.820679140843,1905
"1442","TWN",2337.08920944299,1905
"1443","TZA",1115.43121161129,1905
"1444","UGA",1352.84918768184,1905
"1445","UKR",572.444684575583,1905
"1446","URY",909.487881763466,1905
"1447","USA",1012.27898311926,1905
"1448","UZB",254.286210212227,1905
"1449","VAT",1086.3,1905
"1450","VCT",2007.7,1905
"1451","VEN",1230.67377280809,1905
"1452","VGB",NA,1905
"1453","VIR",1196.1,1905
"1454","VNM",1674.64249067413,1905
"1455","VUT",1564.92036327145,1905
"1456","PSE",966.369359546957,1905
"1457","WLF",NA,1905
"1458","WSM",1820.3,1905
"1459","YEM",293.893440303949,1905
"1460","ZAF",688.970676663011,1905
"1461","ZMB",942.633955897114,1905
"1462","ZWE",542.979777851943,1905
"1463","TUV",NA,1905
"1464","GUF",3884.87103790943,1905
"1465","ABW",NA,1906
"1466","AFG",296.967004902381,1906
"1467","AGO",1078.11308169266,1906
